Term	s105.STL.V05_4mo	s124.STL.V05_4mo	s172.STL.V01_1.4d	sNA.NegativeControl.4	s133.STL.V02_1mo	s158.STL.V02_1mo.2	s307.STL.V05_4mo	s189.STL.V01_1.4d	s252.STL.V01_1.4d	s173.STL.V01_1.4d	s265.STL.V01_1.4d	s237.STL.V02_1mo	s275.STL.V01_1.4d	s127.STL.V05_4mo	s285.STL.V05_4mo	s237.STL.V01_1.4d	s170.STL.V01_1.4d	s130.STL.V01_1.4d	s157.STL.V05_4mo	s302.STL.V01_1.4d	s186.STL.V01_1.4d	s165.STL.V05_4mo	s235.STL.V05_4mo	s287.STL.V02_1mo	s272.STL.V02_1mo	s248.STL.V02_1mo	s309.STL.V05_4mo	s107.STL.V01_1.4d	s160.STL.V01_1.4d	s189.STL.V05_4mo	s104.STL.V02_1mo	s191.STL.V01_1.4d	s251.STL.V01_1.4d	s105.STL.V02_1mo	s241.STL.V01_1.4d	s309.STL.V02_1mo	s327.STL.V02_1mo	s241.STL.V02_1mo	s245.STL.V01_1.4d	s196.STL.V01_1.4d	sNA.NegativeControl.5	sNA.MockDNA.6	s309.STL.V01_1.4d	s231.STL.V05_4mo	s253.STL.V01_1.4d	s325.STL.V01_1.4d	s188.STL.V02_1mo	s105.STL.V01_1.4d	s322.STL.V05_4mo	s210.STL.V02_1mo	s253.STL.V05_4mo	s305.STL.V01_1.4d	s147.STL.V01_1.4d	s187.STL.V05_4mo	s208.STL.V01_1.4d	s158.STL.V01_1.4d	s331.STL.V02_1mo	s158.STL.V02_1mo	s130.STL.V02_1mo	s281.STL.V02_1mo	s291.STL.V05_4mo	s291.STL.V01_1.4d	s111.STL.V02_1mo	s173.STL.V02_1mo	s235.STL.V01_1.4d	s161.STL.V01_1.4d	sNA.NegativeControl.1	s142.STL.V05_4mo	s211.STL.V02_1mo	s267.STL.V02_1mo	s281.STL.V05_4mo	sNA.DiaperBlank.NA	s252.STL.V05_4mo	s117.STL.V05_4mo	s117.STL.V02_1mo	s192.STL.V01_1.4d	sNA.EnvironmentalBlank.4	s263.STL.V01_1.4d	s185.STL.V02_1mo	s196.STL.V05_4mo	sNA.MockDNA.7	s319.STL.V02_1mo	s262.STL.V05_4mo	s176.STL.V05_4mo	sNA.NegativeControl.8	s124.STL.V02_1mo	s277.STL.V05_4mo	sNA.MockDNA.1	s302.STL.V05_4mo	s165.STL.V01_1.4d	s158.STL.V05_4mo	s222.STL.V02_1mo	sNA.EnvironmentalBlank.2	s185.STL.V05_4mo	s221.STL.V05_4mo	s263.STL.V05_4mo	sNA.NegativeControl.2	sNA.NegativeControl.3	s283.STL.V05_4mo	s187.STL.V01_1.4d	s192.STL.V05_4mo	s187.STL.V02_1mo	s210.STL.V05_4mo	s265.STL.V05_4mo	s188.STL.V05_4mo	s145.STL.V05_4mo	s172.STL.V02_1mo	s224.STL.V05_4mo	sNA.NegativeControl.6	s285.STL.V01_1.4d	s210.STL.V01_1.4d	s288.STL.V02_1mo	s245.STL.V05_4mo	s235.STL.V02_1mo	s142.STL.V02_1mo	s224.STL.V02_1mo	s262.STL.V02_1mo	s305.STL.V05_4mo	s128.STL.V02_1mo	sNA.MockDNA.4	s267.STL.V01_1.4d	s157.STL.V02_1mo	s325.STL.V02_1mo	s176.STL.V01_1.4d	s169.STL.V02_1mo	s192.STL.V02_1mo	s314.STL.V05_4mo	s222.STL.V01_1.4d	s275.STL.V05_4mo	s202.STL.V05_4mo	s250.STL.V01_1.4d	s153.STL.V05_4mo	s231.STL.V01_1.4d	s117.STL.V01_1.4d	s147.STL.V02_1mo	s172.STL.V05_4mo	s250.STL.V05_4mo	s170.STL.V05_4mo	s170.STL.V02_1mo	s257.STL.V05_4mo	s207.STL.V01_1.4d	s101.STL.V05_4mo	s288.STL.V05_4mo	s200.STL.V01_1.4d	sNA.MockDNA.8	s230.STL.V01_1.4d	s191.STL.V05_4mo	s229.STL.V01_1.4d	s208.STL.V05_4mo	s265.STL.V02_1mo	s160.STL.V02_1mo	s229.STL.V02_1mo	s224.STL.V01_1.4d	s193.STL.V02_1mo	s327.STL.V05_4mo	sNA.NegativeControl.7	s160.STL.V05_4mo	s241.STL.V05_4mo	s124.STL.V01_1.4d	s331.STL.V01_1.4d	s250.STL.V02_1mo	s208.STL.V02_1mo	s125.STL.V02_1mo	s125.STL.V01_1.4d	s193.STL.V01_1.4d	s202.STL.V02_1mo	s322.STL.V02_1mo	s287.STL.V01_1.4d	s231.STL.V02_1mo	s153.STL.V02_1mo	s180.STL.V01_1.4d	s222.STL.V05_4mo	s104.STL.V05_4mo	s211.STL.V01_1.4d	s307.STL.V02_1mo	s206.STL.V02_1mo	sNA.EnvironmentalBlank.3	s298.STL.V02_1mo	s207.STL.V05_4mo	s111.STL.V01_1.4d	s211.STL.V05_4mo	s288.STL.V01_1.4d	s256.STL.V05_4mo	s206.STL.V05_4mo	s248.STL.V05_4mo	s283.STL.V02_1mo	s281.STL.V01_1-4d	sNA.MockDNA.2	s230.STL.V02_1mo	s325.STL.V05_4mo	s245.STL.V02_1mo	s188.STL.V01_1.4d	s180.STL.V02_1mo	s107.STL.V05_4mo	s153.STL.V01_1.4d	s229.STL.V05_4mo	s272.STL.V05_4mo	s169.STL.V01_1.4d	s127.STL.V02_1mo	s221.STL.V02_1mo	s186.STL.V02_1mo	s142.STL.V01_1.4d	s295.STL.V01_1.4d	s327.STL.V01_1.4d	s251.STL.V05_4mo	s161.STL.V05_4mo	s331.STL.V05_4mo	s314.STL.V02_1mo	s145.STL.V02_1mo	s173.STL.V05_4mo	s307.STL.V01_1.4d	s185.STL.V01_1.4d	s202.STL.V01_1.4d	s145.STL.V01_1.4d	s149.STL.V05_4mo	sNA.MockDNA.3	s319.STL.V05_4mo	s285.STL.V02_1mo	s128.STL.V01_1.4d	s251.STL.V02_1mo	s149.STL.V01_1.4d	sNA.NegativeControl.9	s101.STL.V02_1mo	s128.STL.V05_4mo	s130.STL.V05_4mo	s298.STL.V05_4mo	s283.STL.V01_1.4d	s147.STL.V05_4mo	s184.STL.V05_4mo	s277.STL.V02_1mo	s252.STL.V02_1mo	sNA.MockDNA.5	s291.STL.V02_1mo	s256.STL.V01_1.4d	s196.STL.V02_1mo	s165.STL.V02_1mo	s193.STL.V05_4mo	s248.STL.V01_1.4d	s206.STL.V01_1.4d	s272.STL.V01_1.4d	s149.STL.V02_1mo	s184.STL.V02_1mo	s207.STL.V02_1mo	s157.STL.V01_1.4d	s261.STL.V01_1.4d	s277.STL.V01_1.4d	s261.STL.V02_1mo	s261.STL.V05_4mo	s257.STL.V01_1.4d	s180.STL.V05_4mo	s186.STL.V05_4mo	s305.STL.V02_1mo	s253.STL.V02_1mo	s200.STL.V02_1mo	s295.STL.V05_4mo	s161.STL.V02_1mo	s275.STL.V02_1mo	s298.STL.V01_1.4d	s302.STL.V02_1mo	s133.STL.V05_4mo	s127.STL.V01_1.4d	s322.STL.V01_1.4d	s267.STL.V05_4mo	sNA.EnvironmentalBlank.5	s256.STL.V02_1mo	s101.STL.V01_1.4d	s169.STL.V05_4mo	s221.STL.V01_1.4d	s191.STL.V02_1mo	s287.STL.V05_4mo	s319.STL.V01_1.4d	s133.STL.V01_1.4d	s189.STL.V02_1mo	s263.STL.V02_1mo	s104.STL.V01_1.4d	s237.STL.V05_4mo	s262.STL.V01_1.4d	s257.STL.V02_1mo	s184.STL.V01_1.4d	sNA.EnvironmentalBlank.1	s111.STL.V05_4mo	s107.STL.V02_1mo	s125.STL.V05_4mo	s176.STL.V02_1mo	s314.STL.V01_1.4d	s295.STL.V02_1mo	s230.STL.V05_4mo	s200.STL.V05_4mo
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sonnei	0	0	0	0	0	0	0.02576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01024	0	0	0	0	0	0	0	0.08534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63104	0	0	0	0	0	0	0	0	0	0	0.06539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus|s__Actinobacillus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11449000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6217900000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_segnis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057799999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02669	0	0.00168	0.13213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026789999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005370000000000001	0	0	0	0.14925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04206	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034700000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01379	0	0	0.17659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015519999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021419999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02047	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	0	0.00078	0	0	0	0	0.17173	0	0	0.0007	0	0	0	0.24335	0	0	0	0	0	0	0	0	0.00572	0	0.03503	0	0.29778000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68916	0.11227999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02765	0	0	0.08096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07782	0	15.56945	0	0.12755	1.00745	0	0	0	0	0	0	0	0	0	0.0005200000000000001	0.02125	0	0	0	0	0	0	0	0	0	0	0	0.00101	0	0	0.06046	0	0	0	0	1.16306	0	0	0	0.014219999999999998	0	0	0	0	0	0	0	0	1.30331	0.9949100000000001	0	0	0.00863	0	0	0.06966	0	0	0	0	0	0	0	0	0	0	0.31101	0	0	0.48045	0	0	0	0.17699	0	0	0.60153	0	0	0	0	0	0	0	0.11490999999999998	0	0	0.12383	0	0	0	0.040889999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.17315	0	0	0	0	0	0	0	0	0	0.03997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040760000000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06944	0	1.23838	0	0	0	0	1.0784	0	0	0	13.1775	0	0	0	0.22305999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06595	0	0	0	0	0	0	0	0	0	0.09561
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sputorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.96805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Pasteurella|s__Pasteurella_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_baumannii	0	0	0	0	0	0.01231	0.0086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00268	0.1864	0	0	0	0	0	0	0	0.03507	0.1293	0	0	0	0	0.18415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43801999999999996	0	0	0	0	0	0	0	0	0	0	0.030610000000000002	0	0	0.00855	0	0	0.021159999999999998	0	0	0.01436	0	0	0	0	0.02422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12793	0	0	0	0	0	0	0	0	0	0	0	0	0.015590000000000001	0	0	0	0	0	0	0.0948	0	0.027000000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03472	0	0	0	0.60696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00149	0	0	0.02509	0	0.00952	0	0	0.03503	0	0	0	0	0.03411	0.0017399999999999998	0	0	0	0.15893	0	0	0.09083	0	0	0	0	0.029339999999999998	0	0.04437	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13591	0	0	0	0	0	0	0	0.03282	0	0.0040100000000000005	0	0	0.02444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11065
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_bereziniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029230000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13230999999999998	0	0	0.02536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57875	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_guillouiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_johnsonii	0	0	0	0	0	0.08662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09702999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07474	0.05882999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
