Samples	1	2	3	4	5	6	7	8	9	10-11	12-13	14-15	16-17	18-19	20-21	22-23	24-25	26-27	28-29	30-31	32-33	34-35	36-37	38-39	40-41	42-43	44-45	46-47	48-49	50-51	52-53	54-55	56-57	58-59	60-61	62-63	64-65	66-67	68-69	70-71	72-73	74-75	76-77	78-79	80-81	82-83	84-85	86-87	88-89	90-91	92-93	94-95	96-97	98-99	100-101	102-103	104-105	106-107	108-109	110-111	112-113	114-115	116-117	118-119	120-121	122-123	124-125	126
s107.STL.V05_4mo_R2	32.223294144240754	32.35358494648439	32.42841676529727	32.36153205769404	32.33517588309554	36.42977858853328	36.427509353649675	36.46497980857849	36.5677897498982	36.53823878053553	36.53400237802346	36.558334520530245	36.548048959092974	36.53842066615911	36.55880975217479	36.565665448819416	36.544822909038736	36.57246009682485	36.57540363938614	36.580539589311535	36.59222947109697	36.57389673111003	36.58478560325778	36.59423015765767	36.58405533991817	36.569946773399174	36.59664070497708	36.57613864202322	36.5632306222049	36.559415394444756	36.55515417093582	36.55472367965117	36.547875858853935	36.512979196289905	36.50241284923617	36.48637712920607	36.47517458250032	36.46688602583365	36.4488749395082	36.41984087541286	36.41222726749138	36.3748919556331	36.330039154952395	36.332312328838746	36.296907621393984	36.28795257691483	36.26526518962101	36.22093316896793	36.195395046342064	36.16196061159593	36.113922609567965	36.109689312463864	36.080431089432366	36.06345790002892	36.03130591478804	35.991938083290584	35.97547232062074	35.93692017712827	35.868536866222506	35.813362201132406	35.796450863100915	35.743574087914226	35.720433172708134	35.69167493247725	35.65063916929114	35.5982612715935	35.66276061447812	33.58816360190947
s111.STL.V02_1mo_R2	32.09985859995148	32.2755580621032	32.37162794623997	32.29467367367941	32.303336510378024	36.405324179248275	36.42939672735502	36.49706004454442	36.5282790095142	36.54076063437586	36.54329137918457	36.56221102040212	36.568854808968574	36.5599343902708	36.58103504355422	36.59028565797031	36.57032908750894	36.59902284204896	36.6046549061336	36.60965678448848	36.6196105317498	36.60484167475375	36.61911767170415	36.63114506939104	36.620352037468976	36.61222951267024	36.64150365752615	36.627702517730405	36.617959791398675	36.613233889115705	36.61346515588721	36.61657159943371	36.61566203657539	36.586092628628286	36.57570576815803	36.558441626573746	36.55051765890527	36.54971479039234	36.532131116633145	36.50605851610922	36.498466991340564	36.462326288216026	36.42068873104115	36.42468373663631	36.39935750313015	36.38822540007614	36.365018641429145	36.31942728427778	36.29674661556229	36.26849206014488	36.220416327940676	36.21344701252281	36.18781076403727	36.17587743972393	36.146548074555504	36.11316217657621	36.09616524779439	36.059348795074655	35.994845015925854	35.941590953381656	35.93286769007281	35.88401227321012	35.86489114312909	35.83977462193034	35.808194448014795	35.7604135205804	35.847692664081976	34.093692031432106
s224.STL.V05_4mo_R2	32.193236779373414	32.36650994501253	32.43369313795836	32.39267731503365	32.354212067317995	36.48067059547654	36.507686479611785	36.544063631757396	36.616017030132596	36.60552942016615	36.61488694753237	36.63383120173294	36.63669163830011	36.63021828358843	36.65431823359983	36.66119897846409	36.6394508734404	36.66594388353674	36.66685626064808	36.6712344465717	36.678453685724676	36.66345016611861	36.67410613519186	36.67951700364552	36.66889194965316	36.657607845072064	36.68634968374768	36.67280856735538	36.662265637362275	36.65898106985135	36.6587723269298	36.66325370814775	36.66014045188042	36.63399331395702	36.62681997889811	36.615570123088716	36.60935095785017	36.60445467209024	36.59521190225182	36.572786906203426	36.568659833023744	36.53671016707653	36.50123141858866	36.5079174696162	36.48597568315346	36.47769228908509	36.45786557771848	36.41763558700151	36.397189573360414	36.370710476684884	36.326581879205044	36.32140278752948	36.29588211590293	36.28253848627092	36.25318970289807	36.2140895320196	36.19725511941815	36.159717182242105	36.090835238033144	36.03796500170849	36.02251754795651	35.970646839479954	35.94962344154997	35.92196929492256	35.885850275849755	35.83477089027756	35.89736648936806	33.87406902357559
s185.STL.V05_4mo_R2	32.373063276573006	32.480516541192735	32.544084149188286	32.494156273982696	32.47361098197273	36.66193480991204	36.66976010964018	36.698015715597755	36.73089115583007	36.724848281436216	36.70871099628402	36.72582252724464	36.72700561288004	36.712207933931424	36.726468211022365	36.72871903217241	36.70467789553578	36.73145537312959	36.73042297861848	36.728551727133066	36.735033121442754	36.71453322622702	36.728380797230784	36.73817848585772	36.726835957141745	36.708481312489816	36.73929092073243	36.726287117547436	36.71453989743793	36.708447251236656	36.70976067557075	36.712649165040176	36.71131345453273	36.683527644592935	36.67613615465747	36.665971357627726	36.65860739611973	36.653884445919644	36.643495821064064	36.618222883116985	36.620552104568155	36.589788440754816	36.55252802692269	36.558166338048814	36.539915486459094	36.534516687197474	36.515230014084224	36.47696967643019	36.450292146361114	36.42528785340497	36.38281839063711	36.38242369950794	36.35617045883031	36.346214009046115	36.31246916984526	36.272678569191115	36.25639007037819	36.219618820235056	36.150190253592974	36.10135707313076	36.08458214650143	36.036487024809546	36.01802106673409	35.989041503138125	35.94847520363669	35.89560152488652	35.94567686387387	33.78186174348442
s169.STL.V02_1mo_R2	32.07169229742104	32.23927047351847	32.336992050901564	32.28188290460577	32.25807951970817	36.332791350818844	36.356483576818704	36.40282203863187	36.4712561333899	36.46923899483245	36.46215369466753	36.48942141866507	36.489029184475065	36.47988317495819	36.502660656872905	36.51175174195842	36.491768710308364	36.52331258270202	36.52863848157042	36.53291329567161	36.54293278317038	36.52713235371178	36.54384808294589	36.557434996263055	36.550531717211854	36.541586487808495	36.57039858237383	36.5566305368119	36.54738303813822	36.545010767796995	36.54543408447978	36.5517297264828	36.548697068093844	36.519108659400366	36.510043468635814	36.49892160973064	36.49336411187408	36.48845252820552	36.47384484605693	36.44855702871353	36.4440814638957	36.409854529372396	36.371224075333025	36.375386929989745	36.35033837067921	36.34194486010719	36.32359054064197	36.28066516282236	36.259010273301776	36.228671363197854	36.18387481813732	36.18051147668925	36.156958842676566	36.14826084352797	36.12003451598761	36.08133683280376	36.068201053726	36.036224479274935	35.969857830929705	35.91980615496064	35.91067151945409	35.859506895948726	35.84680534580792	35.8227401876654	35.788784465289226	35.741839340542946	35.81948364763378	34.043250746747994
s187.STL.V05_4mo_R2	32.46402609430129	32.571764317533265	32.640928642810906	32.58328282560595	32.58363873687749	36.78229233405752	36.789638221868024	36.819342715732994	36.85672118022668	36.84385079518432	36.83553667858805	36.85412187452828	36.855141457795355	36.841900514927076	36.85604862875754	36.86044227467945	36.838918156061055	36.86780248865097	36.86569150822986	36.86707446335711	36.8757312635555	36.853471384431685	36.863448623604796	36.87010974487181	36.85466235888103	36.83573075363483	36.86284008739443	36.84919635556497	36.836347270279994	36.83317472393455	36.8296111712897	36.831029418297476	36.826266047861616	36.79880135361481	36.78821910704243	36.77460638502433	36.76746004089736	36.759940853234575	36.74794957849926	36.72200017869481	36.72076754625365	36.68697445218624	36.647714034947796	36.65246912848556	36.62841175503048	36.62165672183143	36.60036729291221	36.558517313499735	36.536043039822815	36.508050182390534	36.46557753593382	36.46297451627086	36.43298545676981	36.418440060865386	36.389803454795434	36.35104183950112	36.334883740956826	36.298699205972746	36.23227625842715	36.17834691739106	36.168288174113435	36.11527639441702	36.097955827913154	36.0681173865962	36.028056916172986	35.98317471408605	36.03283848174998	33.95841110326422
s176.STL.V01_1.4d_R2	32.267068608258356	32.39619224523762	32.46612745927927	32.41703248358891	32.3943037476662	36.53412052525031	36.55178226958303	36.58279702704701	36.61144758584676	36.60495885602829	36.597136613246654	36.606697728318636	36.610487241911294	36.593908641545504	36.617005777562646	36.61419926033845	36.589360271447674	36.614353058436116	36.616662414367845	36.612734005593964	36.6194510480923	36.600463540312994	36.614577322342896	36.61811731654919	36.607905595514424	36.59533175234272	36.61695705597983	36.603229866663256	36.58687309056131	36.585968837104566	36.583920680166436	36.58236245496319	36.579358390249965	36.5429963283711	36.534703008007604	36.51990735852753	36.515226026168705	36.50757171472725	36.492512298383225	36.46922432053387	36.46332803330173	36.42652864812444	36.39061830477117	36.39190991742889	36.36983114459828	36.359208965715105	36.34492003816399	36.309840614067774	36.2859675968138	36.24863163821643	36.204425675035424	36.202292443897754	36.16788042646762	36.155184271969134	36.115258369650135	36.07740560128582	36.063246466030975	36.022432305007065	35.949242446937326	35.901751362150826	35.880348786068005	35.82641543958687	35.80439761017407	35.77492175476039	35.733359930352115	35.67095434822814	35.72862374141846	33.637136575877946
s211.STL.V01_1.4d_R2	32.5940785163128	32.67039878812128	32.739946778516504	32.678578093013364	32.67870721794076	36.92990564911876	36.914373764994465	36.95735697681754	36.97626445355849	36.955209854504645	36.933566243992296	36.948333060373905	36.95271968996157	36.935922646524936	36.94926088463518	36.94722204585453	36.92483008148119	36.950603396607264	36.9450927075194	36.93857923648746	36.939078512745816	36.91717527654085	36.92840781979361	36.933140349302256	36.92020938410037	36.90414790822987	36.93421892882573	36.91924034090173	36.906860032736354	36.900880082542436	36.89987785303788	36.901767776004526	36.89876901848353	36.882361253738	36.86787644327026	36.85854652509724	36.850706334659336	36.846389966897945	36.84041378272784	36.811937709101855	36.8169791562071	36.78920294303789	36.748967906445976	36.761027868871544	36.741808296687275	36.73791042196881	36.71500918459545	36.67783956009571	36.657849599682066	36.62655453235682	36.5904868581874	36.58462640381133	36.55504508893867	36.55112395824899	36.51557950472179	36.479959740949774	36.464107363959506	36.428275279968524	36.36747682482599	36.315284698981884	36.307167799564965	36.25446326157417	36.23522679577931	36.205888129148335	36.16153877387043	36.12134802495275	36.15193890098611	33.75826305810909
s272.STL.V01_1.4d_R2	32.3956009498314	32.52058142915429	32.58150569386517	32.54445848355768	32.526470449655584	36.72700124747157	36.7471581083286	36.79236480735175	36.81751752128654	36.810167356242935	36.78685488405797	36.80349997767596	36.808501797548296	36.79221851800871	36.80798566981693	36.80943385201239	36.78661569789584	36.81520641714354	36.81681508553811	36.81390133514231	36.81955230111491	36.80184182603666	36.81807915763297	36.82810552067072	36.82046046247845	36.80393578001773	36.833581825634	36.82010755517153	36.80775142285851	36.80584412843423	36.80510896928975	36.81046129426666	36.808527438129055	36.781566701027984	36.774316300643115	36.76775805434707	36.76344863121821	36.758526405903474	36.74925473620014	36.72743321428104	36.72828520551072	36.700783601473816	36.66570524951569	36.67293962142993	36.6512582255645	36.64888234271285	36.63727822808345	36.59845635214676	36.57418058742796	36.54996885614488	36.5064276372503	36.51089352236171	36.48264481591011	36.47094671067976	36.437667118773604	36.399717268799094	36.38758065243897	36.35081571710803	36.28597681796465	36.235334021080725	36.21738470199611	36.16279525568575	36.15354198573436	36.119496396544974	36.080400092158435	36.03084757397416	36.07220814898717	33.84710718188904
s272.STL.V02_1mo_R2	32.43588331478224	32.5693408126386	32.63490750401424	32.60235285187242	32.59213735710042	36.78870265501395	36.79798594764331	36.82901894535289	36.8608114147707	36.85527048579079	36.84427634855608	36.860285284064105	36.86547881573536	36.8567175872889	36.868950465094116	36.87084159224929	36.84929172776135	36.871625075811615	36.870040487084346	36.87114600059333	36.87906410313014	36.856252648081494	36.867098192354995	36.87316159886786	36.86096430847224	36.84078594344239	36.87163617555257	36.855990639626455	36.846906091530464	36.843099579107545	36.839039412791784	36.84170797808312	36.839482258463285	36.816934383543106	36.80892876005446	36.797197637576964	36.78782726647093	36.786971861609175	36.774472896086344	36.74979488531615	36.75206317671066	36.72380194965882	36.68779172393447	36.69339547341156	36.673700625311625	36.670142171112296	36.65312462384354	36.61320206084466	36.59242032325929	36.56921043722349	36.52762427330325	36.528255829122045	36.50270424628609	36.48939992534262	36.46214914449651	36.42205362360939	36.414892635054706	36.37864993720185	36.311507935298906	36.26298316923553	36.24923456683519	36.1936321376175	36.17652069940921	36.14556237960541	36.11083204877228	36.05994021140893	36.08864262627338	33.78257901810281
s105.STL.V02_1mo_R2	32.314968189388075	32.45221695673864	32.532210247101105	32.47210273922257	32.47727110284664	36.62084386305207	36.627591485139405	36.67299926162092	36.718510408274476	36.70287802566161	36.69606632276633	36.715275342328525	36.71901094897443	36.707671255596736	36.72595755501853	36.731935192556314	36.71229507733264	36.737876077866005	36.74086786870858	36.741757606080206	36.74891124242683	36.7299644902437	36.743006249754686	36.751567552654265	36.740001676289204	36.723800232887385	36.752310393747344	36.73949142001921	36.72949933092346	36.72591331894688	36.72683910304277	36.730597795659705	36.72927438464528	36.700593394205214	36.69271613627807	36.682604247710685	36.673262091198495	36.66870565480204	36.65658590211272	36.628552360653615	36.62829603004187	36.595950524781976	36.55819567781602	36.564880005820896	36.54340749075524	36.53519054105269	36.51306691848694	36.472812724546884	36.45054047256495	36.42221457560453	36.378469030743744	36.37555894586689	36.349454725582106	36.33961693326719	36.30939680490884	36.27285630295377	36.257783231464245	36.21986179230422	36.15485493616824	36.104131920462976	36.09270159257064	36.044733940786365	36.03141913902828	35.99775386740879	35.96299596901112	35.91674910582985	35.97024180553442	33.91537564977058
s153.STL.V02_1mo_R2	32.34392215170757	32.507588217133744	32.58549193001118	32.558640673261316	32.53572917334199	36.70377136635501	36.727594120298065	36.750617296062686	36.80871044457215	36.79145845731614	36.79074138358232	36.81444066787583	36.82546176918335	36.82069540235764	36.84261350910346	36.849354137882294	36.827353631061825	36.853619528953374	36.85198279941494	36.85535901070648	36.86565875911228	36.846977999441	36.860700468474924	36.865997724230844	36.852779458470934	36.8364908865066	36.866035767452104	36.8521338239283	36.843249213729436	36.839864024803035	36.836953244186134	36.840930408679576	36.84042093380539	36.81562933318797	36.80630397025249	36.792291252656206	36.7863069153407	36.78200931085162	36.773314174246856	36.748056029127824	36.74530052356602	36.71548634509941	36.676490853622276	36.6858802468816	36.66367410232034	36.655325065043655	36.636336234795365	36.59618254364783	36.57600375739198	36.54758040309318	36.504027334250715	36.49896519563711	36.46970673221819	36.46012141518133	36.427529365515745	36.38910378585813	36.37270968321336	36.331270111991905	36.26462796992179	36.21599078306172	36.20081529720997	36.146565804653726	36.129643410306684	36.09537526105608	36.057185235092895	36.01167994135804	36.05574025577568	33.85806166438793
